stem,visible_file,infrared_file,depth_file,label_file,visible_shape,visible_dtype,infrared_shape,infrared_dtype,depth_shape,depth_dtype,depth_min,depth_max,depth_zero_ratio,depth_valid_ratio,depth_under_300_ratio,depth_over_19999_ratio,infrared_black_ratio,infrared_channel_mad,target_count,issues
003766,003766.png,003766.png,003766.png,003766.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.416147762345679,0.545991512345679,0.03786072530864198,0.0,0.05503761574074074,0.3079832196235657,3,
003767,003767.png,003767.png,003767.png,003767.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.46260127314814814,0.526021412037037,0.011377314814814814,0.0,0.22650077160493828,0.20374710857868195,3,
003769,003769.png,003769.png,003769.png,003769.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.25787085262345677,0.741737075617284,0.00039207175925925927,0.0,0.1286371527777778,0.23016557594140372,3,
003770,003770.png,003770.png,003770.png,003770.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.27067370756172837,0.7252874228395062,0.004038869598765432,0.0,0.01656057098765432,0.3284114599227905,3,
003782,003782.png,003782.png,003782.png,003782.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.08305314429012346,0.9169468557098766,0.0,0.0,0.11474151234567902,0.2341589480638504,4,
003783,003783.png,003783.png,003783.png,003783.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07185040509259259,0.9281495949074074,0.0,0.0,0.1043581211419753,0.2437400370836258,5,
003788,003788.png,003788.png,003788.png,003788.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07842833719135803,0.921571662808642,0.0,0.0,0.17043402777777777,0.22101337214310965,5,
003790,003790.png,003790.png,003790.png,003790.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.09653163580246914,0.9034683641975308,0.0,0.0,0.07216531635802469,0.2498874713977178,5,
003794,003794.png,003794.png,003794.png,003794.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.45839940200617285,0.5415914351851852,9.162808641975309e-06,0.0,0.07639322916666667,0.25417663156986237,1,
003805,003805.png,003805.png,003805.png,003805.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3704099151234568,0.6295307677469136,5.931712962962963e-05,0.0,0.17493441358024692,0.2331095685561498,1,
003813,003813.png,003813.png,003813.png,003813.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4676051311728395,0.532239101080247,0.00015576774691358024,0.0,0.2864626736111111,0.1930005798737208,1,
003815,003815.png,003815.png,003815.png,003815.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5082142168209877,0.4917423804012346,4.340277777777778e-05,0.0,0.28291329089506173,0.19080215195814768,3,
003817,003817.png,003817.png,003817.png,003817.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6069666280864198,0.3929827353395062,5.063657407407407e-05,0.0,0.17680266203703704,0.21800057590007782,3,label_invalid_xywh_line_3
003820,003820.png,003820.png,003820.png,003820.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.49102141203703703,0.508740837191358,0.00023775077160493826,0.0,0.2708458719135802,0.20418531199296316,3,
003824,003824.png,003824.png,003824.png,003824.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6394656635802469,0.3605343364197531,0.0,0.0,0.09511911651234568,0.24989583094914755,1,
003827,003827.png,003827.png,003827.png,003827.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,11665,0.027603684413580246,0.9723963155864197,0.0,0.0,0.15556712962962962,0.22866094609101614,1,
003830,003830.png,003830.png,003830.png,003830.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.12728636188271605,0.872713638117284,0.0,0.0,0.32883005401234566,0.1812847231825193,7,
003836,003836.png,003836.png,003836.png,003836.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4164766589506173,0.5835233410493827,0.0,0.0,0.37862750771604936,0.16435635089874268,2,
003838,003838.png,003838.png,003838.png,003838.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4917467206790124,0.5082532793209876,0.0,0.0,0.14046778549382716,0.2303382158279419,2,
003843,003843.png,003843.png,003843.png,003843.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.08283709490740741,0.9171629050925926,0.0,0.0,0.005172646604938272,0.26515914499759674,7,
003847,003847.png,003847.png,003847.png,003847.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.21590904706790123,0.7840909529320987,0.0,0.0,0.12319396219135803,0.23397151629130045,5,
003852,003852.png,003852.png,003852.png,003852.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.024155574845679012,0.975844425154321,0.0,0.0,0.08497974537037037,0.2981738696495692,1,
003856,003856.png,003856.png,003856.png,003856.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,18031,0.01961226851851852,0.9803877314814815,0.0,0.0,0.23888503086419752,0.19333397845427194,1,
003857,003857.png,003857.png,003857.png,003857.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19998,0.024019097222222223,0.9759809027777778,0.0,0.0,0.11073591820987655,0.2240506038069725,1,
003859,003859.png,003859.png,003859.png,003859.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,18080,0.01792824074074074,0.9820717592592593,0.0,0.0,0.10433400848765433,0.2280320922533671,1,
003860,003860.png,003860.png,003860.png,003860.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,17047,0.018289930555555556,0.9817100694444445,0.0,0.0,0.0818383487654321,0.2324955016374588,1,
003863,003863.png,003863.png,003863.png,003863.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4401875964506173,0.5598124035493827,0.0,0.0,0.0,0.26929205159346264,12,
003868,003868.png,003868.png,003868.png,003868.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,13926,0.019362943672839507,0.9806370563271605,0.0,0.0,0.07392939814814815,0.23396508395671844,2,
003869,003869.png,003869.png,003869.png,003869.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,14989,0.019077449845679013,0.980922550154321,0.0,0.0,0.2278245563271605,0.20161104450623193,1,
003872,003872.png,003872.png,003872.png,003872.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4020129243827161,0.5979870756172839,0.0,0.0,0.1045384837962963,0.23415444791316986,10,
003873,003873.png,003873.png,003873.png,003873.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2832079475308642,0.7167920524691358,0.0,0.0,0.14372685185185186,0.22451325009266535,16,
003882,003882.png,003882.png,003882.png,003882.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.29596547067901235,0.7040345293209876,0.0,0.0,0.1228467399691358,0.232156311472257,8,
003890,003890.png,003890.png,003890.png,003890.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.022240547839506172,0.9777594521604939,0.0,0.0,0.14203125,0.23886766533056894,3,
003895,003895.png,003895.png,003895.png,003895.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,14296,0.017183641975308642,0.9828163580246914,0.0,0.0,0.12609278549382716,0.22221354395151138,3,
003896,003896.png,003896.png,003896.png,003896.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,14745,0.017251157407407406,0.9827488425925925,0.0,0.0,0.1324286265432099,0.21664577474196753,5,
003898,003898.png,003898.png,003898.png,003898.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,14863,0.01732301311728395,0.9826769868827161,0.0,0.0,0.05362364969135802,0.24886123339335123,5,
003900,003900.png,003900.png,003900.png,003900.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19998,0.015542534722222221,0.9844574652777778,0.0,0.0,0.13849488811728394,0.23595775663852692,10,
003902,003902.png,003902.png,003902.png,003902.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.26014612268518517,0.7398538773148148,0.0,0.0,0.11861882716049382,0.25506750742594403,9,
003904,003904.png,003904.png,003904.png,003904.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.13314332561728395,0.8668566743827161,0.0,0.0,0.11187837577160493,0.2504835327466329,2,
003916,003916.png,003916.png,003916.png,003916.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.06440345293209876,0.9355965470679012,0.0,0.0,0.12158034336419753,0.2379185954729716,3,
003919,003919.png,003919.png,003919.png,003919.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07213348765432098,0.927866512345679,0.0,0.0,0.18400800540123458,0.21850983301798502,4,
003923,003923.png,003923.png,003923.png,003923.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07369068287037037,0.9263093171296296,0.0,0.0,0.09864679783950617,0.23123681545257568,6,
003925,003925.png,003925.png,003925.png,003925.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.10681086033950617,0.8931891396604938,0.0,0.0,0.08294077932098766,0.2355832060178121,6,
003926,003926.png,003926.png,003926.png,003926.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.07965760030864198,0.920342399691358,0.0,0.0,0.1041063850308642,0.234658882021904,6,
003930,003930.png,003930.png,003930.png,003930.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.1457860725308642,0.8542139274691358,0.0,0.0,0.07473524305555555,0.24265849590301514,6,
003934,003934.png,003934.png,003934.png,003934.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6990287422839506,0.3009712577160494,0.0,0.0,0.0651832561728395,0.25220775604248047,25,
003941,003941.png,003941.png,003941.png,003941.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3362702546296296,0.6637297453703703,0.0,0.0,0.08938898533950618,0.2531815816958745,31,
003942,003942.png,003942.png,003942.png,003942.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2834182098765432,0.7165817901234568,0.0,0.0,0.07844280478395062,0.24128729104995728,26,bbox_cross_image_boundary_line_1
003946,003946.png,003946.png,003946.png,003946.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4299238040123457,0.5700761959876544,0.0,0.0,0.11850597993827161,0.2449967861175537,28,
003949,003949.png,003949.png,003949.png,003949.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4876456404320988,0.5123543595679012,0.0,0.0,0.060987654320987655,0.2611201157172521,34,
003955,003955.png,003955.png,003955.png,003955.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.24436149691358025,0.7556385030864198,0.0,0.0,0.1813768325617284,0.22257941464583078,48,
003958,003958.png,003958.png,003958.png,003958.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.22571759259259258,0.7742824074074074,0.0,0.0,0.14283130787037038,0.23161072035630545,46,
003963,003963.png,003963.png,003963.png,003963.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5532518325617284,0.4467481674382716,0.0,0.0,0.10189043209876543,0.23693769673506418,44,bbox_cross_image_boundary_line_40
003965,003965.png,003965.png,003965.png,003965.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5093041087962963,0.4906958912037037,0.0,0.0,0.16305459104938272,0.2218637466430664,50,
003973,003973.png,003973.png,003973.png,003973.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5744945987654321,0.4255054012345679,0.0,0.0,0.06575810185185185,0.25293788810571033,49,
003974,003974.png,003974.png,003974.png,003974.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.46010898919753085,0.5398910108024692,0.0,0.0,0.004441550925925926,0.2627674887577693,45,
003976,003976.png,003976.png,003976.png,003976.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4061521026234568,0.5938478973765432,0.0,0.0,0.07240644290123457,0.2476453185081482,54,
003979,003979.png,003979.png,003979.png,003979.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3872362075617284,0.6127637924382716,0.0,0.0,0.10169270833333334,0.2409886121749878,45,
003980,003980.png,003980.png,003980.png,003980.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3445240162037037,0.6554759837962963,0.0,0.0,0.05026813271604938,0.25465374688307446,53,
003982,003982.png,003982.png,003982.png,003982.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5490403163580246,0.4509596836419753,0.0,0.0,0.07388599537037037,0.2328980192542076,66,
003985,003985.png,003985.png,003985.png,003985.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.4419685570987654,0.5580314429012345,0.0,0.0,0.020146122685185185,0.2548495332400004,56,
003987,003987.png,003987.png,003987.png,003987.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3014086612654321,0.6985913387345679,0.0,0.0,0.046865354938271604,0.2585487365722656,56,
003993,003993.png,003993.png,003993.png,003993.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5105685763888889,0.48943142361111114,0.0,0.0,0.1541478587962963,0.23219650983810425,23,
003996,003996.png,003996.png,003996.png,003996.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3703684413580247,0.6296315586419753,0.0,0.0,0.09605131172839507,0.2397743066151937,23,
hehe_1_00000111,hehe_1_00000111.png,hehe_1_00000111.png,hehe_1_00000111.png,hehe_1_00000111.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5399131944444444,0.46008680555555553,0.0,0.0,0.00016493055555555556,0.8375276525815328,15,
hehe_3_00000001,hehe_3_00000001.png,hehe_3_00000001.png,hehe_3_00000001.png,hehe_3_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.8134953703703703,0.18650462962962963,0.0,0.0,0.00019868827160493828,1.5178012450536091,28,
hehe_6_00000054,hehe_6_00000054.png,hehe_6_00000054.png,hehe_6_00000054.png,hehe_6_00000054.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.8160054976851852,0.18399450231481482,0.0,0.0,0.0,1.871191143989563,18,
hehe_8_00000135,hehe_8_00000135.png,hehe_8_00000135.png,hehe_8_00000135.png,hehe_8_00000135.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5870987654320987,0.41290123456790123,0.0,0.0,0.0,1.1339573661486309,19,
hehe_10_00000044,hehe_10_00000044.png,hehe_10_00000044.png,hehe_10_00000044.png,hehe_10_00000044.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3540287422839506,0.6459712577160494,0.0,0.0,6.36574074074074e-05,1.0129124919573467,14,
hehe_14_00000113,hehe_14_00000113.png,hehe_14_00000113.png,hehe_14_00000113.png,hehe_14_00000113.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3535407021604938,0.6464592978395062,0.0,0.0,0.0010358796296296297,1.4499312043190002,11,
hehe_16_00000102,hehe_16_00000102.png,hehe_16_00000102.png,hehe_16_00000102.png,hehe_16_00000102.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5349845679012346,0.46501543209876545,0.0,0.0,3.809799382716049e-05,1.3246891101201375,17,
hehe_19_00000013,hehe_19_00000013.png,hehe_19_00000013.png,hehe_19_00000013.png,hehe_19_00000013.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5205425347222222,0.4794574652777778,0.0,0.0,1.736111111111111e-05,1.4739445447921753,27,
hehe_22_00000004,hehe_22_00000004.png,hehe_22_00000004.png,hehe_22_00000004.png,hehe_22_00000004.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.42520640432098766,0.5747935956790123,0.0,0.0,9.645061728395062e-07,0.8780864079793295,10,
hehe_23_00000021,hehe_23_00000021.png,hehe_23_00000021.png,hehe_23_00000021.png,hehe_23_00000021.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3628641010802469,0.6371358989197531,0.0,0.0,0.0,0.9252327879269918,15,
hehe_25_00000001,hehe_25_00000001.png,hehe_25_00000001.png,hehe_25_00000001.png,hehe_25_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28360291280864197,0.716397087191358,0.0,0.0,9.066358024691358e-05,1.2589892148971558,6,
hehe_31_00000001,hehe_31_00000001.png,hehe_31_00000001.png,hehe_31_00000001.png,hehe_31_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3079190779320988,0.6920809220679013,0.0,0.0,6.99266975308642e-05,0.8444071412086487,13,
hehe_39_00000020,hehe_39_00000020.png,hehe_39_00000020.png,hehe_39_00000020.png,hehe_39_00000020.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5220370370370371,0.477962962962963,0.0,0.0,0.012309027777777778,0.6764872471491495,13,
hehe_40_00000033,hehe_40_00000033.png,hehe_40_00000033.png,hehe_40_00000033.png,hehe_40_00000033.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5887041859567901,0.41129581404320986,0.0,0.0,0.0006221064814814815,0.6441374023755392,7,
hehe_41_00000096,hehe_41_00000096.png,hehe_41_00000096.png,hehe_41_00000096.png,hehe_41_00000096.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.48561824845679014,0.5143817515432099,0.0,0.0,0.0015070408950617284,0.6337606112162272,6,
hehe_45_00000001,hehe_45_00000001.png,hehe_45_00000001.png,hehe_45_00000001.png,hehe_45_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5005545910493827,0.4994454089506173,0.0,0.0,0.00022231867283950616,2.602381686369578,10,
hehe_48_00000001,hehe_48_00000001.png,hehe_48_00000001.png,hehe_48_00000001.png,hehe_48_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2549652777777778,0.7450347222222222,0.0,0.0,0.00017650462962962962,1.7383529742558796,2,
hehe_52_00000107,hehe_52_00000107.png,hehe_52_00000107.png,hehe_52_00000107.png,hehe_52_00000107.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.5251610725308642,0.4748389274691358,0.0,0.0,0.004808545524691358,0.5355044404665629,3,
hehe_61_00000090,hehe_61_00000090.png,hehe_61_00000090.png,hehe_61_00000090.png,hehe_61_00000090.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.36216917438271606,0.637830825617284,0.0,0.0,0.00040653935185185183,1.5350305636723836,12,
hehe_63_00000153,hehe_63_00000153.png,hehe_63_00000153.png,hehe_63_00000153.png,hehe_63_00000153.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28410059799382714,0.7158994020061729,0.0,0.0,0.00014467592592592592,1.2045624653498332,6,
hehe_65_00000229,hehe_65_00000229.png,hehe_65_00000229.png,hehe_65_00000229.png,hehe_65_00000229.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2677985146604938,0.7322014853395061,0.0,0.0,0.0,1.2466042637825012,8,
hehe_69_00000070,hehe_69_00000070.png,hehe_69_00000070.png,hehe_69_00000070.png,hehe_69_00000070.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19998,0.8651041666666667,0.13489583333333333,0.0,0.0,0.0002613811728395062,1.3704610268274944,2,
hehe_81_00000050,hehe_81_00000050.png,hehe_81_00000050.png,hehe_81_00000050.png,hehe_81_00000050.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3726466049382716,0.6273533950617284,0.0,0.0,2.4112654320987653e-05,1.4619100292523701,8,
hehe_86_00000253,hehe_86_00000253.png,hehe_86_00000253.png,hehe_86_00000253.png,hehe_86_00000253.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.28835407021604936,0.7116459297839506,0.0,0.0,0.001427469135802469,0.8130934834480286,5,
hehe_87_00000315,hehe_87_00000315.png,hehe_87_00000315.png,hehe_87_00000315.png,hehe_87_00000315.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.31289158950617285,0.6871084104938272,0.0,0.0,0.000779320987654321,0.8579732775688171,7,
hehe_100_000001_049_00000001,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.png,hehe_100_000001_049_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19923,0.21268614969135802,0.787313850308642,0.0,0.0,0.0005420524691358025,2.2162123918533325,1,
hehe_101_000001_049_00000022,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.png,hehe_101_000001_049_00000022.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19994,0.1997627314814815,0.8001287615740741,0.00010850694444444444,0.0,0.07590760030864198,2.0758079290390015,1,
hehe_102_000001_049_00000043,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.png,hehe_102_000001_049_00000043.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19996,0.20560956790123458,0.7943904320987655,0.0,0.0,0.03800877700617284,1.9606928428014119,2,
hehe_104_000001_050_00000172,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.png,hehe_104_000001_050_00000172.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.8029610339506172,0.1970389660493827,0.0,0.0,0.006336805555555556,0.6446080803871155,1,
hehe_105_000002_001_00000201,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.png,hehe_105_000002_001_00000201.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19739,0.2758318865740741,0.7241681134259259,0.0,0.0,0.03315007716049383,0.944459875424703,2,
hehe_107_000002_001_00000101,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.png,hehe_107_000002_001_00000101.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19848,0.2947106481481481,0.7052893518518518,0.0,0.0,0.030224247685185186,0.9256378412246704,2,
hehe_111_000002_003_00000001,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.png,hehe_111_000002_003_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,12963,0.34779176311728394,0.6519058641975308,0.0003023726851851852,0.0,0.16833863811728395,1.545918862024943,11,
hehe_112_000002_003_00000082,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.png,hehe_112_000002_003_00000082.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.2848070987654321,0.7151929012345679,0.0,0.0,0.012000385802469135,1.9447189966837566,12,
hehe_113_000002_003_00000163,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.png,hehe_113_000002_003_00000163.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,15095,0.28471064814814817,0.7152893518518518,0.0,0.0,0.01658371913580247,1.8561097780863445,13,
hehe_114_000002_003_00000244,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.png,hehe_114_000002_003_00000244.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,18862,0.29009837962962964,0.7099016203703704,0.0,0.0,0.015952932098765433,1.9153510332107544,13,
hehe_115_000002_003_00000325,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.png,hehe_115_000002_003_00000325.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19974,0.29790316358024693,0.7020172646604939,7.957175925925927e-05,0.0,0.016980613425925925,1.9037236372629802,13,
hehe_117_000002_004_00000049,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.png,hehe_117_000002_004_00000049.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,3527,0.1074488811728395,0.8925511188271605,0.0,0.0,0.00018470293209876543,2.0003015995025635,1,
hehe_118_000002_004_00000097,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.png,hehe_118_000002_004_00000097.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.15903356481481482,0.8409587191358024,7.71604938271605e-06,0.0,4.340277777777778e-06,1.4138133724530537,1,
hehe_131_000002_007_00000001,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.png,hehe_131_000002_007_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,16216,0.05250916280864198,0.9474908371913581,0.0,0.0,4.050925925925926e-05,2.314550518989563,1,
hehe_146_000002_010_00000166,hehe_146_000002_010_00000166.png,hehe_146_000002_010_00000166.png,hehe_146_000002_010_00000166.png,hehe_146_000002_010_00000166.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19962,0.23382619598765433,0.7661738040123457,0.0,0.0,0.021533564814814814,1.124589780966441,2,
hehe_173_000002_024_00000105,hehe_173_000002_024_00000105.png,hehe_173_000002_024_00000105.png,hehe_173_000002_024_00000105.png,hehe_173_000002_024_00000105.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.6570732060185185,0.34292679398148146,0.0,0.0,0.00014274691358024693,1.2257854143778484,19,
hehe_176_000002_025_00000001,hehe_176_000002_025_00000001.png,hehe_176_000002_025_00000001.png,hehe_176_000002_025_00000001.png,hehe_176_000002_025_00000001.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.59625,0.40375,0.0,0.0,0.002145061728395062,0.6264641185601553,8,
hehe_178_000002_025_00000079,hehe_178_000002_025_00000079.png,hehe_178_000002_025_00000079.png,hehe_178_000002_025_00000079.png,hehe_178_000002_025_00000079.txt,1080x1920x3,uint8,1080x1920x3,uint8,1080x1920,uint16,0,19999,0.3987702546296296,0.6012297453703703,0.0,0.0,0.012154706790123457,0.3935580650965373,11,
