stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
shuming_68_00000033,val,450,shuming_png,shuming_68_00000033.png,shuming_68_00000033.png,shuming_68_00000033.png,shuming_68_00000033.txt,12,0;5
shuming_72_00000270,train,451,shuming_png,shuming_72_00000270.png,shuming_72_00000270.png,shuming_72_00000270.png,shuming_72_00000270.txt,26,0;4;5;6;9
shuming_74_00000173,train,452,shuming_png,shuming_74_00000173.png,shuming_74_00000173.png,shuming_74_00000173.png,shuming_74_00000173.txt,8,5;6
shuming_78_00000046,train,453,shuming_png,shuming_78_00000046.png,shuming_78_00000046.png,shuming_78_00000046.png,shuming_78_00000046.txt,10,5;6
shuming_80_00000187,train,454,shuming_png,shuming_80_00000187.png,shuming_80_00000187.png,shuming_80_00000187.png,shuming_80_00000187.txt,10,5;6
shuming_85_00000273,train,455,shuming_png,shuming_85_00000273.png,shuming_85_00000273.png,shuming_85_00000273.png,shuming_85_00000273.txt,5,0;8
shuming_90_00000328,train,456,shuming_png,shuming_90_00000328.png,shuming_90_00000328.png,shuming_90_00000328.png,shuming_90_00000328.txt,2,8
shuming_97_00000279,train,457,shuming_png,shuming_97_00000279.png,shuming_97_00000279.png,shuming_97_00000279.png,shuming_97_00000279.txt,1,4
shuming_102_00000228,train,458,shuming_png,shuming_102_00000228.png,shuming_102_00000228.png,shuming_102_00000228.png,shuming_102_00000228.txt,1,8
shuming_114_00000351,train,459,shuming_png,shuming_114_00000351.png,shuming_114_00000351.png,shuming_114_00000351.png,shuming_114_00000351.txt,3,3
shuming_115_00000140,val,460,shuming_png,shuming_115_00000140.png,shuming_115_00000140.png,shuming_115_00000140.png,shuming_115_00000140.txt,4,3
shuming_116_00000223,train,461,shuming_png,shuming_116_00000223.png,shuming_116_00000223.png,shuming_116_00000223.png,shuming_116_00000223.txt,3,3
shuming_118_00000216,train,462,shuming_png,shuming_118_00000216.png,shuming_118_00000216.png,shuming_118_00000216.png,shuming_118_00000216.txt,6,0;9
shuming_125_00000363,val,463,shuming_png,shuming_125_00000363.png,shuming_125_00000363.png,shuming_125_00000363.png,shuming_125_00000363.txt,5,0;3;9
shuming_130_00000408,train,464,shuming_png,shuming_130_00000408.png,shuming_130_00000408.png,shuming_130_00000408.png,shuming_130_00000408.txt,10,0;3;9
shuming_133_00000038,val,465,shuming_png,shuming_133_00000038.png,shuming_133_00000038.png,shuming_133_00000038.png,shuming_133_00000038.txt,3,9
shuming_135_00000356,train,466,shuming_png,shuming_135_00000356.png,shuming_135_00000356.png,shuming_135_00000356.png,shuming_135_00000356.txt,3,9
shuming_139_00000166,train,467,shuming_png,shuming_139_00000166.png,shuming_139_00000166.png,shuming_139_00000166.png,shuming_139_00000166.txt,1,0
shuming_143_00000385,train,468,shuming_png,shuming_143_00000385.png,shuming_143_00000385.png,shuming_143_00000385.png,shuming_143_00000385.txt,4,0;9
shuming_145_00000172,train,469,shuming_png,shuming_145_00000172.png,shuming_145_00000172.png,shuming_145_00000172.png,shuming_145_00000172.txt,4,0;9
shuming_147_00000179,train,470,shuming_png,shuming_147_00000179.png,shuming_147_00000179.png,shuming_147_00000179.png,shuming_147_00000179.txt,4,0;9
shuming_150_00000326,train,471,shuming_png,shuming_150_00000326.png,shuming_150_00000326.png,shuming_150_00000326.png,shuming_150_00000326.txt,4,0;9
shuming_155_00000033,val,472,shuming_png,shuming_155_00000033.png,shuming_155_00000033.png,shuming_155_00000033.png,shuming_155_00000033.txt,2,0;9
shuming_156_00000368,val,473,shuming_png,shuming_156_00000368.png,shuming_156_00000368.png,shuming_156_00000368.png,shuming_156_00000368.txt,2,0;9
shuming_158_00000074,train,474,shuming_png,shuming_158_00000074.png,shuming_158_00000074.png,shuming_158_00000074.png,shuming_158_00000074.txt,1,0
shuming_165_00000030,train,475,shuming_png,shuming_165_00000030.png,shuming_165_00000030.png,shuming_165_00000030.png,shuming_165_00000030.txt,2,0;3
shuming_173_00000150,train,476,shuming_png,shuming_173_00000150.png,shuming_173_00000150.png,shuming_173_00000150.png,shuming_173_00000150.txt,3,0;3
shuming_174_00000200,train,476,shuming_png,shuming_174_00000200.png,shuming_174_00000200.png,shuming_174_00000200.png,shuming_174_00000200.txt,3,0;3
shuming_178_00000173,train,477,shuming_png,shuming_178_00000173.png,shuming_178_00000173.png,shuming_178_00000173.png,shuming_178_00000173.txt,3,0;3
shuming_181_00000323,train,478,shuming_png,shuming_181_00000323.png,shuming_181_00000323.png,shuming_181_00000323.png,shuming_181_00000323.txt,3,0
shuming_182_00000086,train,479,shuming_png,shuming_182_00000086.png,shuming_182_00000086.png,shuming_182_00000086.png,shuming_182_00000086.txt,1,0
shuming_195_00000379,val,480,shuming_png,shuming_195_00000379.png,shuming_195_00000379.png,shuming_195_00000379.png,shuming_195_00000379.txt,1,0
shuming_204_00000268,train,481,shuming_png,shuming_204_00000268.png,shuming_204_00000268.png,shuming_204_00000268.png,shuming_204_00000268.txt,3,0;3;8
shuming_206_00000265,train,482,shuming_png,shuming_206_00000265.png,shuming_206_00000265.png,shuming_206_00000265.png,shuming_206_00000265.txt,5,0;3
shuming_208_00000285,train,483,shuming_png,shuming_208_00000285.png,shuming_208_00000285.png,shuming_208_00000285.png,shuming_208_00000285.txt,5,0;3
shuming_215_00000189,train,484,shuming_png,shuming_215_00000189.png,shuming_215_00000189.png,shuming_215_00000189.png,shuming_215_00000189.txt,8,0;3
shuming_225_00000136,train,485,shuming_png,shuming_225_00000136.png,shuming_225_00000136.png,shuming_225_00000136.png,shuming_225_00000136.txt,8,0;3
shuming_227_00000023,train,485,shuming_png,shuming_227_00000023.png,shuming_227_00000023.png,shuming_227_00000023.png,shuming_227_00000023.txt,8,0;3
shuming_228_00000257,train,486,shuming_png,shuming_228_00000257.png,shuming_228_00000257.png,shuming_228_00000257.png,shuming_228_00000257.txt,9,0;3
shuming_229_00000042,train,487,shuming_png,shuming_229_00000042.png,shuming_229_00000042.png,shuming_229_00000042.png,shuming_229_00000042.txt,4,0;9
shuming_230_00000101,train,487,shuming_png,shuming_230_00000101.png,shuming_230_00000101.png,shuming_230_00000101.png,shuming_230_00000101.txt,4,0;9
shuming_237_00000290,val,488,shuming_png,shuming_237_00000290.png,shuming_237_00000290.png,shuming_237_00000290.png,shuming_237_00000290.txt,1,0
shuming_245_00000415,train,489,shuming_png,shuming_245_00000415.png,shuming_245_00000415.png,shuming_245_00000415.png,shuming_245_00000415.txt,1,0
shuming_246_00000274,train,490,shuming_png,shuming_246_00000274.png,shuming_246_00000274.png,shuming_246_00000274.png,shuming_246_00000274.txt,1,0
shuming_250_00000253,train,491,shuming_png,shuming_250_00000253.png,shuming_250_00000253.png,shuming_250_00000253.png,shuming_250_00000253.txt,1,0
shuming_253_00000398,train,492,shuming_png,shuming_253_00000398.png,shuming_253_00000398.png,shuming_253_00000398.png,shuming_253_00000398.txt,1,0
shuming_256_00000366,train,492,shuming_png,shuming_256_00000366.png,shuming_256_00000366.png,shuming_256_00000366.png,shuming_256_00000366.txt,1,0
shuming_259_00000175,train,492,shuming_png,shuming_259_00000175.png,shuming_259_00000175.png,shuming_259_00000175.png,shuming_259_00000175.txt,1,0
shuming_262_00000257,train,493,shuming_png,shuming_262_00000257.png,shuming_262_00000257.png,shuming_262_00000257.png,shuming_262_00000257.txt,5,8
shuming_271_00000357,train,494,shuming_png,shuming_271_00000357.png,shuming_271_00000357.png,shuming_271_00000357.png,shuming_271_00000357.txt,20,4;6
shuming_277_00000236,val,495,shuming_png,shuming_277_00000236.png,shuming_277_00000236.png,shuming_277_00000236.png,shuming_277_00000236.txt,11,3;8
shuming_278_00000186,train,496,shuming_png,shuming_278_00000186.png,shuming_278_00000186.png,shuming_278_00000186.png,shuming_278_00000186.txt,14,3;8
shuming_281_00000021,train,497,shuming_png,shuming_281_00000021.png,shuming_281_00000021.png,shuming_281_00000021.png,shuming_281_00000021.txt,2,4
shuming_283_00000014,train,498,shuming_png,shuming_283_00000014.png,shuming_283_00000014.png,shuming_283_00000014.png,shuming_283_00000014.txt,2,4
shuming_284_00000029,train,499,shuming_png,shuming_284_00000029.png,shuming_284_00000029.png,shuming_284_00000029.png,shuming_284_00000029.txt,2,4
shuming_304_00000152,train,500,shuming_png,shuming_304_00000152.png,shuming_304_00000152.png,shuming_304_00000152.png,shuming_304_00000152.txt,1,3
shuming_306_00000136,train,501,shuming_png,shuming_306_00000136.png,shuming_306_00000136.png,shuming_306_00000136.png,shuming_306_00000136.txt,3,3
shuming_309_00000310,val,502,shuming_png,shuming_309_00000310.png,shuming_309_00000310.png,shuming_309_00000310.png,shuming_309_00000310.txt,1,4
shuming_311_00000029,train,503,shuming_png,shuming_311_00000029.png,shuming_311_00000029.png,shuming_311_00000029.png,shuming_311_00000029.txt,1,4
shuming_314_00000301,train,504,shuming_png,shuming_314_00000301.png,shuming_314_00000301.png,shuming_314_00000301.png,shuming_314_00000301.txt,4,8
shuming_317_00000056,val,505,shuming_png,shuming_317_00000056.png,shuming_317_00000056.png,shuming_317_00000056.png,shuming_317_00000056.txt,4,0;3;4
shuming_321_00000066,train,506,shuming_png,shuming_321_00000066.png,shuming_321_00000066.png,shuming_321_00000066.png,shuming_321_00000066.txt,9,0;3
shuming_327_00000224,train,507,shuming_png,shuming_327_00000224.png,shuming_327_00000224.png,shuming_327_00000224.png,shuming_327_00000224.txt,1,0
shuming_328_00000176,train,508,shuming_png,shuming_328_00000176.png,shuming_328_00000176.png,shuming_328_00000176.png,shuming_328_00000176.txt,1,0
shuming_329_00000063,train,509,shuming_png,shuming_329_00000063.png,shuming_329_00000063.png,shuming_329_00000063.png,shuming_329_00000063.txt,1,0
shuming_330_00000176,train,509,shuming_png,shuming_330_00000176.png,shuming_330_00000176.png,shuming_330_00000176.png,shuming_330_00000176.txt,1,0
shuming_337_00000209,train,510,shuming_png,shuming_337_00000209.png,shuming_337_00000209.png,shuming_337_00000209.png,shuming_337_00000209.txt,36,0
shuming_340_00000020,train,511,shuming_png,shuming_340_00000020.png,shuming_340_00000020.png,shuming_340_00000020.png,shuming_340_00000020.txt,41,0;4
shuming_342_00000275,train,512,shuming_png,shuming_342_00000275.png,shuming_342_00000275.png,shuming_342_00000275.png,shuming_342_00000275.txt,45,0
shuming_343_00000288,train,512,shuming_png,shuming_343_00000288.png,shuming_343_00000288.png,shuming_343_00000288.png,shuming_343_00000288.txt,50,0
shuming_357_00000306,train,513,shuming_png,shuming_357_00000306.png,shuming_357_00000306.png,shuming_357_00000306.png,shuming_357_00000306.txt,33,0
shuming_373_00000007,train,514,shuming_png,shuming_373_00000007.png,shuming_373_00000007.png,shuming_373_00000007.png,shuming_373_00000007.txt,12,0;7;9
shuming_375_00000012,train,515,shuming_png,shuming_375_00000012.png,shuming_375_00000012.png,shuming_375_00000012.png,shuming_375_00000012.txt,8,0;7
shuming_377_00000053,val,516,shuming_png,shuming_377_00000053.png,shuming_377_00000053.png,shuming_377_00000053.png,shuming_377_00000053.txt,9,0;6;8
shuming_380_00000005,val,516,shuming_png,shuming_380_00000005.png,shuming_380_00000005.png,shuming_380_00000005.png,shuming_380_00000005.txt,13,0;6;8
shuming_381_00000195,train,517,shuming_png,shuming_381_00000195.png,shuming_381_00000195.png,shuming_381_00000195.png,shuming_381_00000195.txt,4,2
shuming_384_00000171,train,518,shuming_png,shuming_384_00000171.png,shuming_384_00000171.png,shuming_384_00000171.png,shuming_384_00000171.txt,5,2
shuming_386_00000007,val,519,shuming_png,shuming_386_00000007.png,shuming_386_00000007.png,shuming_386_00000007.png,shuming_386_00000007.txt,9,0;5;6;8
shuming_392_00000032,val,520,shuming_png,shuming_392_00000032.png,shuming_392_00000032.png,shuming_392_00000032.png,shuming_392_00000032.txt,11,0;6;8
shuming_393_00000084,train,521,shuming_png,shuming_393_00000084.png,shuming_393_00000084.png,shuming_393_00000084.png,shuming_393_00000084.txt,9,0;7;9
shuming_396_00000045,val,522,shuming_png,shuming_396_00000045.png,shuming_396_00000045.png,shuming_396_00000045.png,shuming_396_00000045.txt,8,0;7
shuming_400_00000081,val,523,shuming_png,shuming_400_00000081.png,shuming_400_00000081.png,shuming_400_00000081.png,shuming_400_00000081.txt,9,0;6;8
shuming_401_00000230,train,524,shuming_png,shuming_401_00000230.png,shuming_401_00000230.png,shuming_401_00000230.png,shuming_401_00000230.txt,3,2
shuming_402_00000053,train,525,shuming_png,shuming_402_00000053.png,shuming_402_00000053.png,shuming_402_00000053.png,shuming_402_00000053.txt,3,2
shuming_403_00000023,train,526,shuming_png,shuming_403_00000023.png,shuming_403_00000023.png,shuming_403_00000023.png,shuming_403_00000023.txt,3,2
shuming_404_00000048,train,527,shuming_png,shuming_404_00000048.png,shuming_404_00000048.png,shuming_404_00000048.png,shuming_404_00000048.txt,3,2
shuming_410_00000037,train,528,shuming_png,shuming_410_00000037.png,shuming_410_00000037.png,shuming_410_00000037.png,shuming_410_00000037.txt,11,0;5;8
shuming_411_00000031,train,529,shuming_png,shuming_411_00000031.png,shuming_411_00000031.png,shuming_411_00000031.png,shuming_411_00000031.txt,3,0;5;8
shuming_413_00000061,train,530,shuming_png,shuming_413_00000061.png,shuming_413_00000061.png,shuming_413_00000061.png,shuming_413_00000061.txt,1,0
shuming_414_00000005,val,531,shuming_png,shuming_414_00000005.png,shuming_414_00000005.png,shuming_414_00000005.png,shuming_414_00000005.txt,1,0
shuming_415_00000040,train,532,shuming_png,shuming_415_00000040.png,shuming_415_00000040.png,shuming_415_00000040.png,shuming_415_00000040.txt,1,0
shuming_417_00000134,val,533,shuming_png,shuming_417_00000134.png,shuming_417_00000134.png,shuming_417_00000134.png,shuming_417_00000134.txt,8,0;4;5;6;8;9
shuming_419_00000053,train,534,shuming_png,shuming_419_00000053.png,shuming_419_00000053.png,shuming_419_00000053.png,shuming_419_00000053.txt,6,0;4;8
shuming_420_00000156,train,535,shuming_png,shuming_420_00000156.png,shuming_420_00000156.png,shuming_420_00000156.png,shuming_420_00000156.txt,7,0;4;6;8;9
shuming_425_00000056,val,536,shuming_png,shuming_425_00000056.png,shuming_425_00000056.png,shuming_425_00000056.png,shuming_425_00000056.txt,10,0;5;6
shuming_426_00000088,train,537,shuming_png,shuming_426_00000088.png,shuming_426_00000088.png,shuming_426_00000088.png,shuming_426_00000088.txt,10,0;5;6;8
shuming_430_00000125,val,538,shuming_png,shuming_430_00000125.png,shuming_430_00000125.png,shuming_430_00000125.png,shuming_430_00000125.txt,18,0;4;6;8
shuming_431_00000134,train,539,shuming_png,shuming_431_00000134.png,shuming_431_00000134.png,shuming_431_00000134.png,shuming_431_00000134.txt,20,0;4;6;8
shuming_435_00000005,val,540,shuming_png,shuming_435_00000005.png,shuming_435_00000005.png,shuming_435_00000005.png,shuming_435_00000005.txt,5,0;8;11
shuming_439_00000034,train,541,shuming_png,shuming_439_00000034.png,shuming_439_00000034.png,shuming_439_00000034.png,shuming_439_00000034.txt,5,0;5;8
shuming_440_00000022,train,542,shuming_png,shuming_440_00000022.png,shuming_440_00000022.png,shuming_440_00000022.png,shuming_440_00000022.txt,2,0;5
shuming_443_00000026,val,543,shuming_png,shuming_443_00000026.png,shuming_443_00000026.png,shuming_443_00000026.png,shuming_443_00000026.txt,10,0;5;6;8
shuming_447_00000074,train,544,shuming_png,shuming_447_00000074.png,shuming_447_00000074.png,shuming_447_00000074.png,shuming_447_00000074.txt,7,0;6;8
shuming_452_00000047,train,545,shuming_png,shuming_452_00000047.png,shuming_452_00000047.png,shuming_452_00000047.png,shuming_452_00000047.txt,11,0;6;8
shuming_460_00000016,val,546,shuming_png,shuming_460_00000016.png,shuming_460_00000016.png,shuming_460_00000016.png,shuming_460_00000016.txt,16,0
shuming_461_00000082,train,547,shuming_png,shuming_461_00000082.png,shuming_461_00000082.png,shuming_461_00000082.png,shuming_461_00000082.txt,7,0;3;7;9
shuming_464_00000098,train,548,shuming_png,shuming_464_00000098.png,shuming_464_00000098.png,shuming_464_00000098.png,shuming_464_00000098.txt,6,0;3;7;9
shuming_465_00000030,train,549,shuming_png,shuming_465_00000030.png,shuming_465_00000030.png,shuming_465_00000030.png,shuming_465_00000030.txt,6,0;6;8
shuming_466_00000062,train,550,shuming_png,shuming_466_00000062.png,shuming_466_00000062.png,shuming_466_00000062.png,shuming_466_00000062.txt,8,0;6;8
shuming_470_00000057,train,550,shuming_png,shuming_470_00000057.png,shuming_470_00000057.png,shuming_470_00000057.png,shuming_470_00000057.txt,10,0;6;8
shuming_476_00000059,train,551,shuming_png,shuming_476_00000059.png,shuming_476_00000059.png,shuming_476_00000059.png,shuming_476_00000059.txt,6,0;3;9
shuming_478_00000002,train,552,shuming_png,shuming_478_00000002.png,shuming_478_00000002.png,shuming_478_00000002.png,shuming_478_00000002.txt,8,0;4;6;9
shuming_482_00000018,train,553,shuming_png,shuming_482_00000018.png,shuming_482_00000018.png,shuming_482_00000018.png,shuming_482_00000018.txt,7,0;5
shuming_483_00000028,train,554,shuming_png,shuming_483_00000028.png,shuming_483_00000028.png,shuming_483_00000028.png,shuming_483_00000028.txt,18,0;4;5;6
shuming_484_00000041,train,555,shuming_png,shuming_484_00000041.png,shuming_484_00000041.png,shuming_484_00000041.png,shuming_484_00000041.txt,22,0;4;5;6;8
shuming_485_00000027,train,556,shuming_png,shuming_485_00000027.png,shuming_485_00000027.png,shuming_485_00000027.png,shuming_485_00000027.txt,5,0;6;8
shuming_486_00000001,train,557,shuming_png,shuming_486_00000001.png,shuming_486_00000001.png,shuming_486_00000001.png,shuming_486_00000001.txt,8,0;5;6
shuming_490_00000131,train,558,shuming_png,shuming_490_00000131.png,shuming_490_00000131.png,shuming_490_00000131.png,shuming_490_00000131.txt,1,3
shuming_496_00000002,train,559,shuming_png,shuming_496_00000002.png,shuming_496_00000002.png,shuming_496_00000002.png,shuming_496_00000002.txt,1,0
shuming_497_00000051,train,560,shuming_png,shuming_497_00000051.png,shuming_497_00000051.png,shuming_497_00000051.png,shuming_497_00000051.txt,9,0;6
shuming_498_00000035,val,561,shuming_png,shuming_498_00000035.png,shuming_498_00000035.png,shuming_498_00000035.png,shuming_498_00000035.txt,11,0;4;6
shuming_503_00000052,train,562,shuming_png,shuming_503_00000052.png,shuming_503_00000052.png,shuming_503_00000052.png,shuming_503_00000052.txt,4,0;3;7;9
shuming_505_00000027,train,563,shuming_png,shuming_505_00000027.png,shuming_505_00000027.png,shuming_505_00000027.png,shuming_505_00000027.txt,7,2
shuming_525_00000084,val,564,shuming_png,shuming_525_00000084.png,shuming_525_00000084.png,shuming_525_00000084.png,shuming_525_00000084.txt,3,2;4
shuming_526_00000001,train,565,shuming_png,shuming_526_00000001.png,shuming_526_00000001.png,shuming_526_00000001.png,shuming_526_00000001.txt,3,2;4
shuming_533_00000162,val,566,shuming_png,shuming_533_00000162.png,shuming_533_00000162.png,shuming_533_00000162.png,shuming_533_00000162.txt,3,2
shuming_536_00000023,train,567,shuming_png,shuming_536_00000023.png,shuming_536_00000023.png,shuming_536_00000023.png,shuming_536_00000023.txt,4,2
shuming_542_00000221,train,568,shuming_png,shuming_542_00000221.png,shuming_542_00000221.png,shuming_542_00000221.png,shuming_542_00000221.txt,3,2
shuming_550_00000268,train,569,shuming_png,shuming_550_00000268.png,shuming_550_00000268.png,shuming_550_00000268.png,shuming_550_00000268.txt,1,2
shuming_551_00000248,train,570,shuming_png,shuming_551_00000248.png,shuming_551_00000248.png,shuming_551_00000248.png,shuming_551_00000248.txt,1,2
shuming_554_00000328,val,571,shuming_png,shuming_554_00000328.png,shuming_554_00000328.png,shuming_554_00000328.png,shuming_554_00000328.txt,2,2
shuming_560_00000331,train,572,shuming_png,shuming_560_00000331.png,shuming_560_00000331.png,shuming_560_00000331.png,shuming_560_00000331.txt,2,2
shuming_562_00000223,train,573,shuming_png,shuming_562_00000223.png,shuming_562_00000223.png,shuming_562_00000223.png,shuming_562_00000223.txt,3,0;2
shuming_568_00000249,train,574,shuming_png,shuming_568_00000249.png,shuming_568_00000249.png,shuming_568_00000249.png,shuming_568_00000249.txt,2,2
shuming_571_00000215,train,575,shuming_png,shuming_571_00000215.png,shuming_571_00000215.png,shuming_571_00000215.png,shuming_571_00000215.txt,3,2
shuming_573_00000262,train,576,shuming_png,shuming_573_00000262.png,shuming_573_00000262.png,shuming_573_00000262.png,shuming_573_00000262.txt,6,2
shuming_574_00000017,val,577,shuming_png,shuming_574_00000017.png,shuming_574_00000017.png,shuming_574_00000017.png,shuming_574_00000017.txt,4,2
shuming_577_00000093,val,578,shuming_png,shuming_577_00000093.png,shuming_577_00000093.png,shuming_577_00000093.png,shuming_577_00000093.txt,11,0;2;3
shuming_578_00000372,train,579,shuming_png,shuming_578_00000372.png,shuming_578_00000372.png,shuming_578_00000372.png,shuming_578_00000372.txt,2,2
shuming_580_00000043,train,580,shuming_png,shuming_580_00000043.png,shuming_580_00000043.png,shuming_580_00000043.png,shuming_580_00000043.txt,3,0;2
shuming_589_00000038,val,581,shuming_png,shuming_589_00000038.png,shuming_589_00000038.png,shuming_589_00000038.png,shuming_589_00000038.txt,7,0;2;9
shuming_601_00000007,val,582,shuming_png,shuming_601_00000007.png,shuming_601_00000007.png,shuming_601_00000007.png,shuming_601_00000007.txt,5,0;2
shuming_607_00000371,train,583,shuming_png,shuming_607_00000371.png,shuming_607_00000371.png,shuming_607_00000371.png,shuming_607_00000371.txt,8,2
shuming_608_00000031,val,584,shuming_png,shuming_608_00000031.png,shuming_608_00000031.png,shuming_608_00000031.png,shuming_608_00000031.txt,5,2
shuming_610_00000148,val,585,shuming_png,shuming_610_00000148.png,shuming_610_00000148.png,shuming_610_00000148.png,shuming_610_00000148.txt,5,0;2
shuming_611_00000254,train,586,shuming_png,shuming_611_00000254.png,shuming_611_00000254.png,shuming_611_00000254.png,shuming_611_00000254.txt,5,2
shuming_612_00000323,val,587,shuming_png,shuming_612_00000323.png,shuming_612_00000323.png,shuming_612_00000323.png,shuming_612_00000323.txt,7,0;2
shuming_614_00000279,train,588,shuming_png,shuming_614_00000279.png,shuming_614_00000279.png,shuming_614_00000279.png,shuming_614_00000279.txt,10,2
shuming_620_00000388,train,589,shuming_png,shuming_620_00000388.png,shuming_620_00000388.png,shuming_620_00000388.png,shuming_620_00000388.txt,18,0;6
shuming_623_00000091,val,590,shuming_png,shuming_623_00000091.png,shuming_623_00000091.png,shuming_623_00000091.png,shuming_623_00000091.txt,11,0;6
shuming_633_00000140,train,591,shuming_png,shuming_633_00000140.png,shuming_633_00000140.png,shuming_633_00000140.png,shuming_633_00000140.txt,2,0;9
shuming_636_00000001,train,592,shuming_png,shuming_636_00000001.png,shuming_636_00000001.png,shuming_636_00000001.png,shuming_636_00000001.txt,2,0;9
shuming_644_00000222,train,593,shuming_png,shuming_644_00000222.png,shuming_644_00000222.png,shuming_644_00000222.png,shuming_644_00000222.txt,1,2
shuming_646_00000275,train,594,shuming_png,shuming_646_00000275.png,shuming_646_00000275.png,shuming_646_00000275.png,shuming_646_00000275.txt,1,2
shuming_650_00000356,train,595,shuming_png,shuming_650_00000356.png,shuming_650_00000356.png,shuming_650_00000356.png,shuming_650_00000356.txt,1,2
shuming_653_00000015,train,596,shuming_png,shuming_653_00000015.png,shuming_653_00000015.png,shuming_653_00000015.png,shuming_653_00000015.txt,2,0;9
shuming_655_00000135,train,597,shuming_png,shuming_655_00000135.png,shuming_655_00000135.png,shuming_655_00000135.png,shuming_655_00000135.txt,6,0
shuming_656_00000242,train,598,shuming_png,shuming_656_00000242.png,shuming_656_00000242.png,shuming_656_00000242.png,shuming_656_00000242.txt,2,0;9
shuming_661_00000179,train,599,shuming_png,shuming_661_00000179.png,shuming_661_00000179.png,shuming_661_00000179.png,shuming_661_00000179.txt,5,2
shuming_663_00000328,train,600,shuming_png,shuming_663_00000328.png,shuming_663_00000328.png,shuming_663_00000328.png,shuming_663_00000328.txt,4,2
shuming_666_00000215,val,601,shuming_png,shuming_666_00000215.png,shuming_666_00000215.png,shuming_666_00000215.png,shuming_666_00000215.txt,1,2
shuming_669_00000191,val,602,shuming_png,shuming_669_00000191.png,shuming_669_00000191.png,shuming_669_00000191.png,shuming_669_00000191.txt,14,0;2
shuming_681_00000137,train,603,shuming_png,shuming_681_00000137.png,shuming_681_00000137.png,shuming_681_00000137.png,shuming_681_00000137.txt,6,0;2
shuming_682_00000056,train,604,shuming_png,shuming_682_00000056.png,shuming_682_00000056.png,shuming_682_00000056.png,shuming_682_00000056.txt,5,0;2
shuming_683_00000020,train,605,shuming_png,shuming_683_00000020.png,shuming_683_00000020.png,shuming_683_00000020.png,shuming_683_00000020.txt,9,0;2;8
shuming_684_00000195,train,606,shuming_png,shuming_684_00000195.png,shuming_684_00000195.png,shuming_684_00000195.png,shuming_684_00000195.txt,5,0;2
shuming_688_00000175,train,607,shuming_png,shuming_688_00000175.png,shuming_688_00000175.png,shuming_688_00000175.png,shuming_688_00000175.txt,10,0;6;8
shuming_689_00000027,train,608,shuming_png,shuming_689_00000027.png,shuming_689_00000027.png,shuming_689_00000027.png,shuming_689_00000027.txt,35,0;5
shuming_690_00000082,train,609,shuming_png,shuming_690_00000082.png,shuming_690_00000082.png,shuming_690_00000082.png,shuming_690_00000082.txt,30,0;5
shuming_694_00000171,val,610,shuming_png,shuming_694_00000171.png,shuming_694_00000171.png,shuming_694_00000171.png,shuming_694_00000171.txt,41,0;5
shuming_695_00000360,train,611,shuming_png,shuming_695_00000360.png,shuming_695_00000360.png,shuming_695_00000360.png,shuming_695_00000360.txt,33,0;5
shuming_698_00000001,train,612,shuming_png,shuming_698_00000001.png,shuming_698_00000001.png,shuming_698_00000001.png,shuming_698_00000001.txt,29,0;5
shuming_706_00000375,train,613,shuming_png,shuming_706_00000375.png,shuming_706_00000375.png,shuming_706_00000375.png,shuming_706_00000375.txt,5,0;1
shuming_726_00000312,train,614,shuming_png,shuming_726_00000312.png,shuming_726_00000312.png,shuming_726_00000312.png,shuming_726_00000312.txt,5,0;1
shuming_728_00000270,val,615,shuming_png,shuming_728_00000270.png,shuming_728_00000270.png,shuming_728_00000270.png,shuming_728_00000270.txt,5,0;1
shuming_729_00000290,val,616,shuming_png,shuming_729_00000290.png,shuming_729_00000290.png,shuming_729_00000290.png,shuming_729_00000290.txt,7,0;1
shuming_731_00000492,val,617,shuming_png,shuming_731_00000492.png,shuming_731_00000492.png,shuming_731_00000492.png,shuming_731_00000492.txt,7,0;1
shuming_736_00000331,val,618,shuming_png,shuming_736_00000331.png,shuming_736_00000331.png,shuming_736_00000331.png,shuming_736_00000331.txt,13,0;1
shuming_739_00000351,train,619,shuming_png,shuming_739_00000351.png,shuming_739_00000351.png,shuming_739_00000351.png,shuming_739_00000351.txt,10,0;1
shuming_740_00000276,val,620,shuming_png,shuming_740_00000276.png,shuming_740_00000276.png,shuming_740_00000276.png,shuming_740_00000276.txt,12,0;1
shuming_746_00000017,train,621,shuming_png,shuming_746_00000017.png,shuming_746_00000017.png,shuming_746_00000017.png,shuming_746_00000017.txt,11,0;1
shuming_747_00000093,train,622,shuming_png,shuming_747_00000093.png,shuming_747_00000093.png,shuming_747_00000093.png,shuming_747_00000093.txt,11,0;1
shuming_751_00000135,val,623,shuming_png,shuming_751_00000135.png,shuming_751_00000135.png,shuming_751_00000135.png,shuming_751_00000135.txt,4,0;1;3
shuming_753_00000172,val,624,shuming_png,shuming_753_00000172.png,shuming_753_00000172.png,shuming_753_00000172.png,shuming_753_00000172.txt,1,0
shuming_755_00000284,train,625,shuming_png,shuming_755_00000284.png,shuming_755_00000284.png,shuming_755_00000284.png,shuming_755_00000284.txt,2,0;9
shuming_757_00000038,val,626,shuming_png,shuming_757_00000038.png,shuming_757_00000038.png,shuming_757_00000038.png,shuming_757_00000038.txt,1,7
